dataset,img_name,l_mean,l_std,a_mean,a_std,b_mean,b_std
ocelot,398_1_13312_38912_14336_39936,170.8347826,54.92713433,39.32577038,31.33981139,50.00328732,87.74875076
ocelot,405_1_30720_10240_31744_11264,170.5451584,57.05810466,25.05791092,26.04760359,190.0017672,108.0856758
ocelot,340_1_43022_17414_44046_18438,193.0690937,42.76763552,20.33712482,41.3403379,214.5609884,84.96344835
ocelot,130_0_59466_49213_60490_50237,144.3958683,38.45049521,39.8644352,12.14590655,216.2871218,82.73518412
ocelot,611_0_98398_71748_99422_72772,104.5417471,54.42057322,35.26816273,15.33318357,180.2276802,100.8640558
ocelot,404_0_151646_36887_152670_37911,129.6482878,40.00228747,29.41612244,7.95043233,238.2030144,16.19769953
ocelot,551_1_8195_16389_9219_17413,184.9507246,67.90823015,13.88921547,32.46553948,163.2597818,114.2983956
ocelot,026_0_12288_30720_13312_31744,185.4787226,66.01300443,17.89025211,41.29981335,177.9016743,110.9006073
ocelot,425_1_5120_1024_6144_2048,135.8371859,28.87758643,42.73948956,7.547458202,100.0143137,121.4689527
ocelot,238_0_143496_96347_144520_97371,233.5621996,35.68726697,4.1936903,21.13201433,162.6239471,121.4890425
ocelot,311_0_18432_47104_19456_48128,190.1918135,45.06494447,17.54676437,33.19310377,223.2331562,72.51601552
ocelot,649_0_28681_4097_29705_5121,205.1212082,32.62405673,21.69926739,51.59747909,198.8779926,100.3110105
ocelot,156_0_69719_34859_70743_35883,122.0363073,49.82249455,28.52311039,9.15507609,236.9692774,33.33321398
ocelot,289_1_12292_8195_13316_9219,169.5362587,58.32330395,21.68787098,14.18648972,225.3699903,66.4243414
ocelot,006_1_2048_10240_3072_11264,169.2108593,34.3664394,27.46394157,6.704639655,244.286911,14.1577388
ocelot,377_1_17414_4097_18438_5121,170.7180529,45.59948033,13.5339222,15.63523143,235.2805786,47.43123765
ocelot,288_1_8195_7170_9219_8194,196.6202049,57.47075062,13.30114365,17.05096519,202.0499315,95.10761991
ocelot,369_0_67668_36910_68692_37934,179.6502256,45.9119298,14.48146439,28.07732912,225.5496721,69.73782853
ocelot,068_1_10243_8195_11267_9219,155.1685429,48.49992103,28.45160484,16.60861041,238.1609192,46.06150766
ocelot,628_0_159896_77898_160920_78922,171.6899939,54.91648734,15.14328289,25.96330161,227.8312521,59.99996029
ocelot,200_1_4096_7168_5120_8192,148.1472645,46.86598147,21.78691101,11.45393647,240.460042,23.65265268
ocelot,188_1_17413_13316_18437_14340,149.1588383,64.07287723,17.68375301,14.24491854,233.8118639,39.77610668
ocelot,272_0_34859_26657_35883_27681,122.1070633,44.0869175,34.6809988,7.780854,237.6430435,29.73112762
ocelot,018_0_26624_36864_27648_37888,181.9563341,50.27407713,12.398736,17.29620767,240.756526,40.48764304
ocelot,448_1_2049_5122_3073_6146,201.7280302,50.34213794,14.45019817,26.71046909,173.526866,111.7521718
ocelot,588_1_15365_17413_16389_18437,136.2452736,59.00974574,24.32820797,12.15375467,238.8730421,32.54827705
ocelot,566_0_49183_45084_50207_46108,171.6905613,37.37329006,25.61074162,10.04280772,219.7916346,79.76613647
ocelot,160_0_51264_47163_52288_48187,156.7506351,32.53988176,22.13580322,3.883931557,241.4029951,17.77479935
ocelot,575_1_3072_14336_4096_15360,206.1101561,41.26072633,12.2989521,26.24354463,172.4624224,116.5393045
ocelot,110_1_33792_14336_34816_15360,164.3816442,40.20441082,28.24197006,14.13825402,219.047945,80.97281874
ocelot,095_0_20486_6145_21510_7169,139.593338,56.25054783,39.82512474,56.41801807,212.529644,75.15257527
ocelot,024_1_8192_7168_9216_8192,183.700532,65.85507898,20.14102459,44.46337503,191.7587471,103.9853474
ocelot,304_1_24576_14336_25600_15360,179.48493,45.21231033,12.50186634,11.20266839,242.4822054,25.97563504
ocelot,296_0_26632_18437_27656_19461,161.4771118,33.47679839,27.65747738,15.07566974,238.7383699,34.04830748
ocelot,134_0_32809_82022_33833_83046,154.3154173,35.20716089,26.73707676,9.74134503,241.8582935,24.59276232
ocelot,152_0_1024_7170_2048_8194,200.2338753,43.89824299,19.34386826,17.78128016,145.203371,124.5743166
ocelot,654_0_88174_24607_89198_25631,203.9362965,42.53208519,13.20388699,23.76481989,151.8106403,122.2743776
ocelot,207_1_8195_10243_9219_11267,99.54072094,30.2757642,26.6952467,3.311809964,235.5593529,15.01596276
ocelot,013_0_20486_4097_21510_5121,185.9749727,51.92473687,32.39114952,60.62084741,169.080596,113.7681998
ocelot,487_1_21511_16389_22535_17413,164.849926,50.10019041,17.7575655,13.73635157,239.4515839,33.00154269
ocelot,604_1_28672_8192_29696_9216,162.1326323,37.94733005,23.77764416,9.035463673,245.5515728,15.39294432
ocelot,061_0_53265_18437_54289_19461,141.349411,33.28948299,24.76047707,7.523494029,230.9907017,51.4032836
ocelot,324_1_7168_5120_8192_6144,204.0739489,48.65641575,16.35490227,23.31818535,119.5790892,124.8834142
ocelot,193_1_2049_10243_3073_11267,116.5223618,57.07160599,28.74952412,13.55727146,231.9144268,56.75057996
ocelot,031_1_12288_11264_13312_12288,192.2223721,44.20747566,17.35512924,26.23587163,228.8588657,68.57666427
ocelot,281_1_21511_19462_22535_20486,156.208106,72.57778046,18.04516029,15.30863248,214.9006929,75.48761342
ocelot,344_0_211010_10243_212034_11267,219.6464882,31.94363817,37.68615913,80.27536688,124.6981602,125.6318908
ocelot,505_0_84016_32787_85040_33811,128.4379311,32.01734839,48.25131512,8.595685245,230.540637,7.969889745
ocelot,275_0_98427_43062_99451_44086,236.6665373,17.88339245,1.743304253,7.962492366,197.6041899,106.1753068
ocelot,491_1_1024_20486_2048_21510,166.8467245,69.22630673,17.376441,26.64379401,172.9938326,109.225445
ocelot,056_0_14340_59410_15364_60434,157.9316854,67.1503558,26.46392345,50.41305013,188.0352964,98.19575832
ocelot,331_1_29696_3072_30720_4096,187.7067213,49.18459641,16.17808628,16.92646226,174.1381683,111.7087808
ocelot,169_1_5122_18438_6146_19462,147.4052954,45.11475319,18.82247162,7.465420846,237.9685545,42.24419201
ocelot,190_0_16404_12303_17428_13327,124.4001112,39.63142027,28.10173607,7.131797426,240.7339106,21.2842355
ocelot,485_1_30730_14341_31754_15365,171.8442516,68.38430974,24.55891705,30.64058529,144.7744284,119.7052148
ocelot,249_0_17413_22535_18437_23559,153.7130957,48.78889993,25.45398808,11.26234971,240.0155373,25.13788572
ocelot,450_0_4101_22556_5125_23580,212.750267,54.87538821,39.9849844,81.13706435,88.03195572,116.6490192
ocelot,078_1_6146_5122_7170_6146,169.8772144,41.48793155,32.90385151,16.8745382,240.8314686,41.10723514
ocelot,043_1_48143_1024_49167_2048,172.3736649,68.7033474,19.22181225,26.23687249,176.1464081,112.1797309
ocelot,197_0_30758_102527_31782_103551,141.8371162,45.41667578,26.73148251,9.986903243,238.2430735,39.59868063
ocelot,033_0_75776_71680_76800_72704,186.8502178,41.21188653,18.55804443,15.59707463,225.8722382,72.95537153
ocelot,073_1_10243_14341_11267_15365,181.4487305,31.81607937,26.71107292,8.859980168,232.5497475,57.5584264
ocelot,500_0_34816_61440_35840_62464,189.9717855,31.97566204,21.8484869,12.51041946,200.2583408,100.3596684
ocelot,618_1_16389_2049_17413_3073,164.7548447,45.39873898,23.21960258,12.33231661,236.8989019,35.78616312
ocelot,396_0_14336_30720_15360_31744,166.786006,29.65263644,43.08143044,7.836948743,216.5136051,74.511455
ocelot,532_1_40973_7170_41997_8194,183.26651,48.00385319,69.07670879,93.35312287,185.9447021,108.6012555
ocelot,509_1_7170_9219_8194_10243,139.5385342,30.26695144,44.5154171,8.32409552,230.3998108,5.21451973
ocelot,360_0_157745_36876_158769_37900,206.8287907,21.03741073,11.40380955,8.21761926,199.3651371,101.2588422
ocelot,606_1_21504_4096_22528_5120,194.3668299,44.12493024,18.39940548,21.33491763,202.2535515,98.90486164
ocelot,552_0_174245_24599_175269_25623,179.7442226,45.3945222,26.18978786,15.4899048,233.6155205,52.39993201
ocelot,350_0_149551_55313_150575_56337,169.8031845,39.83880403,23.02497959,21.53733363,236.0892878,47.70107694
ocelot,655_0_71769_32809_72793_33833,173.8254576,46.84287636,21.11746311,15.93169579,211.1598463,88.80100006
ocelot,183_0_18444_63528_19468_64552,171.3144188,55.61604546,13.36083603,14.39730606,227.8452911,56.16637093
ocelot,314_1_34816_16384_35840_17408,189.3783808,26.30639836,22.36903954,9.097556782,247.0626726,31.63707232
ocelot,139_0_67668_43061_68692_44085,164.9209681,29.77914885,41.76573086,12.13706146,77.25657558,112.5760554
ocelot,399_1_7168_9216_8192_10240,146.3406649,37.80339805,28.75039482,6.453571504,238.755002,6.587602924
ocelot,583_1_9219_20486_10243_21510,122.9281235,39.46858123,36.10350418,9.475238175,237.711154,37.69377545
ocelot,266_0_92275_32809_93299_33833,170.2081556,34.60394988,27.00258255,8.69976561,241.928812,22.34984765
ocelot,208_0_137386_6152_138410_7176,211.9579248,61.42108066,6.244326591,22.1965592,197.7799549,103.1429477
ocelot,660_1_12292_8195_13316_9219,158.4491768,40.58090814,27.66287422,9.255820086,227.1039038,70.87415494
ocelot,358_0_38924_92189_39948_93213,202.5087442,38.47765908,30.55347157,69.33997728,179.1289959,111.2043596
ocelot,486_1_21511_21511_22535_22535,200.2950315,38.67561591,13.87756348,19.12766779,200.785141,99.87639107
ocelot,306_1_7168_15360_8192_16384,189.0887156,39.69803017,13.23337269,18.08670024,236.0758667,47.47246593
ocelot,305_1_17408_10240_18432_11264,179.4453583,37.74272011,12.45432186,12.35318105,242.4830332,21.01104532
ocelot,511_0_75819_71721_76843_72745,136.7132196,39.63405993,36.02482986,10.4122222,229.4786329,8.880568854
ocelot,556_1_10243_3073_11267_4097,154.6539516,45.02186095,36.96407509,13.2523324,238.5897942,49.29036915
ocelot,425_0_20493_6148_21517_7172,134.2172041,30.0059722,42.9289341,8.186064867,97.03504658,119.5560014
ocelot,030_1_11264_12288_12288_13312,191.2785769,65.29187711,8.483618736,19.28131194,163.0519724,116.445994
ocelot,397_0_9216_37888_10240_38912,183.1304655,39.16271626,37.71515656,19.79354956,171.6178808,113.288356
ocelot,097_1_10243_5122_11267_6146,155.2491322,63.13361357,38.64211655,66.6629626,195.7136545,94.50394548
ocelot,432_1_8195_7170_9219_8194,146.8151274,53.18603115,38.35956001,23.52044013,169.4657393,117.6090565
ocelot,623_1_23559_23559_24583_24583,181.562685,57.75657255,14.5789547,11.68172273,160.4948854,115.4606001
ocelot,327_1_10240_5120_11264_6144,157.423521,30.70716568,37.96686077,9.22819534,186.3244114,110.4045741
ocelot,067_1_5122_6146_6146_7170,144.7399626,44.88473381,29.05277824,10.75025377,243.461874,20.07135598
ocelot,522_1_6146_0_7170_1024,195.3058653,20.46966898,20.44498348,11.41970125,240.5124063,53.21605921
ocelot,247_0_28708_75870_29732_76894,124.9436121,45.76798386,29.61855888,8.221878848,239.0971651,17.62547457
ocelot,410_0_49183_79922_50207_80946,181.3146725,49.7842308,18.7958622,18.53123856,201.2873392,98.37963167
ocelot,096_1_2049_4097_3073_5121,179.3739977,66.81271254,44.59052372,80.60092055,129.1121826,119.4591924
ocelot,616_0_112780_79972_113804_80996,150.1964016,39.27373624,33.15979767,11.38102748,225.9149656,65.47049971
ocelot,459_0_30758_61516_31782_62540,163.2876425,35.33094538,32.01840115,10.10159176,242.0899696,26.12395494
ocelot,502_0_43008_8192_44032_9216,204.1772089,38.25765604,15.51382542,18.36364908,138.9061041,124.4108009
ocelot,521_1_39949_6146_40973_7170,188.3839273,40.48865645,12.92989635,26.35358593,232.154006,58.06951835
ocelot,137_0_90224_30758_91248_31782,143.1631451,34.53198256,30.64178944,6.458587269,241.1537628,25.69650988
ocelot,554_1_27657_18438_28681_19462,178.4514389,50.31230876,26.02360535,16.93835964,195.6926212,102.0552554
ocelot,648_0_161843_26632_162867_27656,216.9684324,30.99399767,44.04544258,88.69738531,140.4143438,123.0970929
ocelot,300_1_7168_2048_8192_3072,205.6037159,35.19772698,18.787323,34.90000806,215.9046974,87.68046517
ocelot,588_0_63567_69718_64591_70742,129.7453279,61.83467297,22.54705429,12.1835169,231.8526363,42.98469707
ocelot,559_1_24584_8195_25608_9219,130.4582624,43.56951786,33.26025486,13.20647935,170.527751,109.4472421
ocelot,299_0_94208_45056_95232_46080,191.3233585,42.01492973,14.5296154,19.88329925,230.2531576,62.98372795
ocelot,226_0_61440_51200_62464_52224,114.4163599,34.01244898,37.41469002,5.823310289,238.7808332,27.53937735
ocelot,038_1_4097_21511_5121_22535,176.6116295,38.38079377,19.60133457,16.32463051,242.8490648,37.31210607
ocelot,545_0_73751_71702_74775_72726,197.026268,31.56347096,24.38760853,23.45210423,207.5024834,93.36612133
ocelot,407_0_65577_36887_66601_37911,157.9946175,64.3788319,28.3508997,29.23148907,97.63887024,119.2563941
ocelot,098_0_34826_18437_35850_19461,170.7737503,62.87659284,45.80297089,79.1510339,164.6915722,111.9532363
ocelot,022_0_57380_47133_58404_48157,143.6114225,59.50679198,29.87824631,16.70097578,167.3489943,116.1726218
ocelot,040_1_17413_14340_18437_15364,132.2802477,36.07643227,40.64734268,7.853882316,92.75451183,117.9949086
ocelot,253_1_32778_16389_33802_17413,170.6063719,44.29698305,21.81927681,10.02361117,237.659071,38.26378627
ocelot,613_1_33803_23559_34827_24583,166.0399771,35.91648645,26.61309147,8.291163606,241.1771631,19.9331089
ocelot,162_1_13316_5122_14340_6146,170.3506708,28.25018566,22.27396393,4.892857815,246.0771961,6.405661154
ocelot,100_1_3073_2049_4097_3073,199.5679903,57.72891637,89.20622921,112.4843749,118.0489979,120.5540287
ocelot,268_0_51264_57416_52288_58440,153.014328,37.64499816,28.74100018,8.540468347,240.2608061,18.56648677
ocelot,118_1_13312_9216_14336_10240,171.1771698,60.59917858,17.39010143,20.40590275,236.3312387,49.70910227
ocelot,449_1_21511_5122_22535_6146,189.8644924,54.26847595,14.06082535,21.82297482,201.2414017,94.49551493
ocelot,469_0_10243_9219_11267_10243,161.2189693,40.11983023,27.04048824,10.91240259,238.1908417,36.29872348
ocelot,534_0_129064_14340_130088_15364,137.6807032,51.94144995,26.73141003,16.07786313,222.6861191,63.81791716
ocelot,099_0_28681_24584_29705_25608,151.2132654,52.62063069,35.53996468,52.70561967,217.4423018,71.48466163
ocelot,216_1_6146_17413_7170_18437,126.9794073,32.68123481,39.10249996,7.556056685,44.54111576,80.5480488
ocelot,389_0_28696_45094_29720_46118,131.3902197,41.99892132,36.51393223,9.969360929,230.5591316,7.541346804
ocelot,531_0_8195_16389_9219_17413,144.7166939,27.75885643,32.19955349,7.194192112,243.5246782,26.79069143
ocelot,236_0_26649_12300_27673_13324,110.4586506,46.55979544,37.47818184,11.05424057,209.894206,84.45778153
ocelot,251_0_20486_21511_21510_22535,166.7217102,43.80019846,21.33317471,9.943364047,236.4173841,38.67230541
ocelot,012_0_12299_40998_13323_42022,195.6523428,40.31836503,15.20591354,18.89114876,203.5091753,92.0249226
ocelot,647_1_21511_12292_22535_13316,162.61409,37.50369607,29.7993784,19.03114714,236.5327883,50.09845882
ocelot,141_1_10243_13316_11267_14340,155.219305,47.15567565,33.24290848,12.08130888,235.2756691,57.80778752
ocelot,503_1_13316_2049_14340_3073,155.4911108,39.4488602,43.41013908,19.09719784,240.1727028,10.34264656
ocelot,619_0_65618_12303_66642_13327,96.02122688,34.23435179,30.96881199,4.977341721,237.2290573,27.36388768
ocelot,055_0_151600_24584_152624_25608,140.611578,36.01576361,33.82260799,20.24157545,230.5348053,56.30519991
ocelot,269_1_17413_3073_18437_4097,165.7402277,44.67813142,25.50299072,11.40517634,237.1642246,43.1916246
ocelot,385_0_71702_10243_72726_11267,165.8455191,67.80665266,24.84264851,33.47619029,154.4661512,120.2460803
ocelot,447_0_45112_30758_46136_31782,147.9141426,54.06224706,22.46249008,15.37170371,226.5885353,53.21682059
ocelot,494_1_14341_6146_15365_7170,185.7324324,48.61203198,17.75558281,19.17207726,230.0804396,64.95081461
ocelot,192_0_135335_8202_136359_9226,106.9701738,35.42424283,31.24380875,6.330218672,241.0042286,20.80243064
ocelot,356_1_7170_5122_8194_6146,183.7492723,37.52217112,24.50282669,39.96057544,218.7447062,81.29926703
ocelot,101_0_14340_43021_15364_44045,166.4739246,40.68604813,28.84221554,11.79295151,233.3874722,55.85699649
ocelot,439_1_15360_4096_16384_5120,185.3408604,70.83056493,10.97097111,26.19185115,149.6338835,119.4404662
ocelot,221_1_1024_3072_2048_4096,140.691102,69.32994614,25.00414848,16.6104198,207.5287695,89.38627418
ocelot,021_0_63528_22542_64552_23566,128.5602713,46.60987546,42.38809299,13.14189929,73.45481014,106.8402754
ocelot,656_0_69719_43062_70743_44086,182.6832409,37.39163373,15.37556171,12.25989876,227.0500479,68.35040585
ocelot,104_1_6146_11268_7170_12292,127.9618025,51.19265381,34.8425951,33.25367796,201.4306135,91.48924918
ocelot,227_0_67584_57344_68608_58368,96.6897049,40.45190307,35.62620735,7.532972841,237.4971809,26.61827944
ocelot,535_1_48143_3073_49167_4097,128.9945297,65.52695781,31.98493195,23.41074686,224.4286327,63.97856304
ocelot,336_0_30720_65536_31744_66560,183.2237549,56.83483959,27.15184498,35.13593676,75.0047617,106.3854359
ocelot,390_0_61492_38945_62516_39969,127.1647606,78.87662966,17.95960712,24.01743653,183.7864838,90.48044264
ocelot,510_1_11267_17413_12291_18437,142.8452339,40.54007596,41.80624771,12.8704741,233.7191439,8.718471791
ocelot,163_1_9219_14340_10243_15364,182.0733671,45.37285822,23.39918423,15.1954873,222.5773211,80.28523439
ocelot,403_0_141400_36887_142424_37911,152.1602402,43.12959555,24.00533295,9.300495689,237.5177479,40.9589657
ocelot,241_0_147640_14354_148664_15378,197.7962418,53.40279979,17.42061329,25.78176268,138.1985016,121.8620357
ocelot,592_0_34859_82022_35883_83046,154.2701607,70.01032896,13.93862247,18.06480221,229.9877415,48.2940865
ocelot,417_1_17408_10240_18432_11264,160.2862597,44.09112314,31.19132137,16.19207867,190.1974802,108.7869973
ocelot,659_0_4097_6145_5121_7169,171.7900038,31.91850523,27.51162529,13.34237636,186.9421234,108.9162423
ocelot,381_1_33803_2049_34827_3073,186.3115263,31.37755596,20.55679893,7.089414989,232.3389654,66.51311715
ocelot,326_0_55296_51200_56320_52224,175.9099045,27.13074036,32.38527203,8.80232431,198.2109957,102.6105159
ocelot,580_0_55348_90198_56372_91222,167.734375,46.56581038,22.31664467,11.30974565,236.4944048,32.7174972
ocelot,546_0_53265_6145_54289_7169,120.3835945,37.81646879,31.00146103,12.64052442,231.0604687,45.69706993
ocelot,149_0_84072_41011_85096_42035,158.8787642,47.00057775,37.97225666,17.19209638,90.23190022,116.9839091
ocelot,320_0_102400_20480_103424_21504,182.6759834,28.69562768,22.7567358,9.555609467,238.4020576,50.1108308
ocelot,451_1_18438_7170_19462_8194,191.325964,53.24662457,16.47442245,25.99440008,206.4875641,90.45297788
ocelot,638_1_14340_5121_15364_6145,152.7465267,43.58539798,29.41870594,11.56384856,235.3407183,12.75624414
ocelot,113_1_40960_10240_41984_11264,186.0213327,46.20616867,19.51083374,21.5798666,229.6585569,68.88578397
ocelot,240_1_9219_13316_10243_14340,175.2294359,35.65626866,27.54796696,9.999847287,244.3965006,20.28069874
ocelot,437_0_38912_34816_39936_35840,167.9759607,60.87635138,14.34438324,14.22432099,235.7594671,48.43525213
ocelot,320_1_25600_5120_26624_6144,190.7106104,29.80096527,19.34924698,10.56285562,240.2657642,48.00294544
ocelot,377_0_71702_18437_72726_19461,165.180234,49.60816165,14.51557159,22.146855,230.059617,54.26562472
ocelot,556_0_40999_14349_42023_15373,153.5697441,46.68488671,37.75307083,15.11826156,208.985549,89.33203012
ocelot,087_1_10243_8195_11267_9219,156.4024496,35.21013088,36.00771618,10.94491198,242.4328222,31.09205563
ocelot,642_1_12291_9219_13315_10243,120.3023424,37.48992365,45.69242191,14.78774563,233.7393446,22.18827061
